1;Bobbin case ASM;;Bobbin case ASM;11038759;1-1;MLA;;2015-12-31 00:00:00
775;Air Valve;;Air Valve;YSC 6M5;33-21;MLA;;2015-12-31 00:00:00
776;Straight Union;;Straight Union;KD 1/4;33-22;MLA;;2015-12-31 00:00:00
777;Air Connation L6X5;;Air Connation L6X5;YPL6-M5;33-23;MLA;;2015-12-31 00:00:00
778;Air Connation L6 X13 ( 1/4 );;Air Connation L6 X13 ( 1/4 );YPL6-02;33-24;MLA;;2015-12-31 00:00:00
779;Air Connation L6 X10 ( 1/8 );;Air Connation L6 X10 ( 1/8 );YPL6-01;33-25;MLA;;2015-12-31 00:00:00
780;Air Connation L8 X 10 ( 1/8 );;Air Connation L8 X 10 ( 1/8 );YPL8-01;33-26;MLA;;2015-12-31 00:00:00
781;Air Valve 6 X 10 ( 6x1/8 );;Air Valve 6 X 10 ( 6x1/8 );YSC6-01;33-27;MLA;;2015-12-31 00:00:00
782;Air Valve 6 X 13 ( 6x1/4 );;Air Valve 6 X 13 ( 6x1/4 );YSC6-02;33-28;MLA;;2015-12-31 00:00:00
783;Air Valve 4 X 13 ( 4x1/4 );;Air Valve 4 X 13 ( 4x1/4 );YSC4-01;33-29;MLA;;2015-12-31 00:00:00
784;Air Connection by Brass;;Air Connection by Brass;KT1/4;33-30;MLA;;2015-12-31 00:00:00
785;Electric Air Valve;;Electric Air Valve;TG2521-08-220v;33-31;MLA;;2015-12-31 00:00:00
786;Electric Air Valve;;Electric Air Valve;TG2531-08-220v;33-32;MLA;;2015-12-31 00:00:00
787;Electric Air Valve;;Electric Air Valve;TG2521-08-24v;33-33;MLA;;2015-12-31 00:00:00
788;Electric Air Valve;;Electric Air Valve;TG2321-08-24v;33-34;MLA;;2015-12-31 00:00:00
789;Electric Air Valve;;Electric Air Valve;TG22-8-24v;33-35;MLA;;2015-12-31 00:00:00
790;Cylinder;;Cylinder;CD85KN16-25-B;33-36;MLA;;2015-12-31 00:00:00
791;Speed Controloll;;Speed Controloll;YSC4-02;33-37;MLA;;2015-12-31 00:00:00
792;Screw thread straight union;;Screw thread straight union;YPC8-02;33-38;MLA;;2015-12-31 00:00:00
793;Controller STNC;;Controller STNC;YSA4-4;33-39;MLA;;2015-12-31 00:00:00
794;Controller STNC;;Controller STNC;YSA6-6;33-40;MLA;;2015-12-31 00:00:00
795;Fittings STNC;;Fittings STNC;YPC8-01;33-41;MLA;;2015-12-31 00:00:00
796;Fittings STNC;;Fittings STNC;YPC6-02;33-42;MLA;;2015-12-31 00:00:00
797;Cylinder;;Cylinder;TGA16x100;33-43;MLA;;2015-12-31 00:00:00
798;Valve;;Valve;G321R;33-44;MLA;;2015-12-31 00:00:00
799;Axes adapter-Y iron;;Axes adapter-Y iron;M6;33-45;MLA;;2015-12-31 00:00:00
800;Axes adapter-Y iron;;Axes adapter-Y iron;M8;33-46;MLA;;2015-12-31 00:00:00
801;AIR CUN;;AIR CUN;;33-47;MLA;;2015-12-31 00:00:00
802;- Belt - Day Curoa;;- Belt - Day Curoa;Belt;40-1;MLA;;2015-12-31 00:00:00
803;87C7-40 - 4-Lead knife gear - banh rang dao;;87C7-40 - 4-Lead knife gear - banh rang dao;87C7-40 - 4;40-2;MLA;;2015-12-31 00:00:00
804;523C1-101 - wire with plug - day dien co phich cam;;523C1-101 - wire with plug - day dien co phich cam;523C1-101 - wire with plug - day dien co phich cam;40-3;MLA;;2015-12-31 00:00:00
805;- BRUSH THE - choi than dong;;- BRUSH THE - choi than dong;- BRUSH THE - choi than dong;40-4;MLA;;2015-12-31 00:00:00
806;- switch - Cong tac dieu khien;;- switch - Cong tac dieu khien;- switch - Cong tac dieu khien;40-5;MLA;;2015-12-31 00:00:00
807;- abrasives cut the table S150 - da mai cat dau ban s150;;- abrasives cut the table S150 - da mai cat dau ban s150;- abrasives cut the table S150 - da mai cat dau ban s150;40-6;MLA;;2015-12-31 00:00:00
808;- knife sharpening stone - ?a mai dao;;- knife sharpening stone - ?a mai dao;- knife sharpening stone - ?a mai dao;40-7;MLA;;2015-12-31 00:00:00
809;Fancon 82,5 6-kt. HSS - circular cutter - dao cat tron;;Fancon 82,5 6-kt. HSS - circular cutter - dao cat tron;Fancon 82,5 6-kt. HSS - circular cutter - dao cat tron;40-8;MLA;;2015-12-31 00:00:00
810;- Electrical knife for cutter blade - Mo to dao;;- Electrical knife for cutter blade - Mo to dao;- Electrical knife for cutter blade - Mo to dao;40-9;MLA;;2015-12-31 00:00:00
811;300C15-3 - Screw, 10-32x3/8 Round hd. - oc bat dao;;300C15-3 - Screw, 10-32x3/8 Round hd. - oc bat dao;300C15-3 - Screw, 10-32x3/8 Round hd. - oc bat dao;40-10;MLA;;2015-12-31 00:00:00
812;308C5-1 - Screw, 3-48x1/2 SKT - oc bat nhong;;308C5-1 - Screw, 3-48x1/2 SKT - oc bat nhong;308C5-1 - Screw, 3-48x1/2 SKT - oc bat nhong;40-11;MLA;;2015-12-31 00:00:00
813;302C8-1 - Screw, 4-40x3/8 socket flat hd. - oc bat dem dao;;302C8-1 - Screw, 4-40x3/8 socket flat hd. - oc bat dem dao;302C8-1 - Screw, 4-40x3/8 socket flat hd. - oc bat dem dao;40-12;MLA;;2015-12-31 00:00:00
814;726C1-16 - Shear plate with blank - Dao tinh;;726C1-16 - Shear plate with blank - Dao tinh;726C1-16 - Shear plate with blank - Dao tinh;40-13;MLA;;2015-12-31 00:00:00
815;508C1-101 - outlet - o cam dien;;508C1-101 - outlet - o cam dien;508C1-101 - outlet - o cam dien;40-14;MLA;;2015-12-31 00:00:00
816;SE135024500K - Thermistor relay - ro le thoi gian;;SE135024500K - Thermistor relay - ro le thoi gian;SE135024500K - Thermistor relay - ro le thoi gian;40-15;MLA;;2015-12-31 00:00:00
817;PAA01CM24 - Thermistor relay - ro le thoi gian;;PAA01CM24 - Thermistor relay - ro le thoi gian;PAA01CM24 - Thermistor relay - ro le thoi gian;40-16;MLA;;2015-12-31 00:00:00
818;87C7-37 - 2-Lead knife gear - banh rang dao;;87C7-37 - 2-Lead knife gear - banh rang dao;87C7-37 - 2-Lead knife gear - banh rang dao;40-17;MLA;;2015-12-31 00:00:00
819;- Switch ( Slow speed) - Cong tac nhan chay cham;;- Switch ( Slow speed) - Cong tac nhan chay cham;- Switch ( Slow speed) - Cong tac nhan chay cham;40-18;MLA;;2015-12-31 00:00:00
820;- Wheel - Banh xe may trai vai;;- Wheel - Banh xe may trai vai;- Wheel - Banh xe may trai vai;40-19;MLA;;2015-12-31 00:00:00
821;Tekoma Niebuhr Semi Spreader m/c (2000mm- 129S) - Counter - bo dem san pham may trai vai;;Tekoma Niebuhr Semi Spreader m/c (2000mm- 129S) - Counter - bo dem san pham may trai vai;Tekoma Niebuhr Semi Spreader m/c (2000mm- 129S) - Counter - bo dem san pham may trai vai;40-20;MLA;;2015-12-31 00:00:00
822;8 chan - Relay - Ro le trung gian;;8 chan - Relay - Ro le trung gian;8 chan - Relay - Ro le trung gian;40-21;MLA;;2015-12-31 00:00:00
823;14 chan - Relay - Ro le trung gian;;14 chan - Relay - Ro le trung gian;14 chan - Relay - Ro le trung gian;40-22;MLA;;2015-12-31 00:00:00
824;YS SEP 323-11RA - Stop switch - Cong tac dung khan;;YS SEP 323-11RA - Stop switch - Cong tac dung khan;YS SEP 323-11RA - Stop switch - Cong tac dung khan;40-23;MLA;;2015-12-31 00:00:00
825;505C2-85 - Base plate asembly - Bo dan huong dao;;505C2-85 - Base plate asembly - Bo dan huong dao;505C2-85 - Base plate asembly - Bo dan huong dao;40-24;MLA;;2015-12-31 00:00:00
826;- Sensor - sen so can bien;;- Sensor - sen so can bien;- Sensor - sen so can bien;40-25;MLA;;2015-12-31 00:00:00
827;- Guided knife - dan huong dao;;- Guided knife - dan huong dao;- Guided knife - dan huong dao;40-26;MLA;;2015-12-31 00:00:00
828;34C10-158 - Sharpenner spring - Lo xo;;34C10-158 - Sharpenner spring - Lo xo;34C10-158 - Sharpenner spring - Lo xo;40-27;MLA;;2015-12-31 00:00:00
829;151C1-3 - Motor CHK coupling - khop noi motor dao;;151C1-3 - Motor CHK coupling - khop noi motor dao;151C1-3 - Motor CHK coupling - khop noi motor dao;40-28;MLA;;2015-12-31 00:00:00
830;83C4-21 - Knife flange - Chan dao trong;;83C4-21 - Knife flange - Chan dao trong;83C4-21 - Knife flange - Chan dao trong;40-29;MLA;;2015-12-31 00:00:00
831;53C11-107 - Knife flange cover - Chan dao ngoai;;53C11-107 - Knife flange cover - Chan dao ngoai;53C11-107 - Knife flange cover - Chan dao ngoai;40-30;MLA;;2015-12-31 00:00:00
832;79C12-217 - Gear Rtaining plate - lap ham banh rang;;79C12-217 - Gear Rtaining plate - lap ham banh rang;79C12-217 - Gear Rtaining plate - lap ham banh rang;40-31;MLA;;2015-12-31 00:00:00
833;32C5-60 - Sharpenner Bracket - gia bat da mai;;32C5-60 - Sharpenner Bracket - gia bat da mai;32C5-60 - Sharpenner Bracket - gia bat da mai;40-32;MLA;;2015-12-31 00:00:00
834;25C4-162 - Knife Guard - bao ve dao;;25C4-162 - Knife Guard - bao ve dao;25C4-162 - Knife Guard - bao ve dao;40-33;MLA;;2015-12-31 00:00:00
835;12C15-95 - Washer , #6 flat - long den;;12C15-95 - Washer , #6 flat - long den;12C15-95 - Washer , #6 flat - long den;40-34;MLA;;2015-12-31 00:00:00
836;300C10-1 - Screw, 6-32x3/16 round Hd - oc bat dao;;300C10-1 - Screw, 6-32x3/16 round Hd - oc bat dao;300C10-1 - Screw, 6-32x3/16 round Hd - oc bat dao;40-35;MLA;;2015-12-31 00:00:00
837;- Carbon brush - Choi than dao;;- Carbon brush - Choi than dao;- Carbon brush - Choi than dao;40-36;MLA;;2015-12-31 00:00:00
838;18C6-49 - oil seal ring - Giang cao su;;18C6-49 - oil seal ring - Giang cao su;18C6-49 - oil seal ring - Giang cao su;40-37;MLA;;2015-12-31 00:00:00
839;21C5-5 - Sharpenner Bushing - de bat da mai dao;;21C5-5 - Sharpenner Bushing - de bat da mai dao;21C5-5 - Sharpenner Bushing - de bat da mai dao;40-38;MLA;;2015-12-31 00:00:00
840;- Motor - Mo to toi mo to dao;;- Motor - Mo to toi mo to dao;- Motor - Mo to toi mo to dao;40-39;MLA;;2015-12-31 00:00:00
841;- Gear - Banh rang;;- Gear - Banh rang;- Gear - Banh rang;40-40;MLA;;2015-12-31 00:00:00
842;18C6-35 - Snap ring - Phanh;;18C6-35 - Snap ring - Phanh;18C6-35 - Snap ring - Phanh;40-41;MLA;;2015-12-31 00:00:00
843;55C4-98 - Sparcer bearing - dau noi;;55C4-98 - Sparcer bearing - dau noi;55C4-98 - Sparcer bearing - dau noi;40-42;MLA;;2015-12-31 00:00:00
844;653C1-3 - Wrom shaft (Electric) - Truc dao;;653C1-3 - Wrom shaft (Electric) - Truc dao;653C1-3 - Wrom shaft (Electric) - Truc dao;40-43;MLA;;2015-12-31 00:00:00
845;4C1-197 - Allent nut - dai oc;;4C1-197 - Allent nut - dai oc;4C1-197 - Allent nut - dai oc;40-44;MLA;;2015-12-31 00:00:00
846;300C10-4 - Screw, 6-32x3/8 round hd. - Oc;;300C10-4 - Screw, 6-32x3/8 round hd. - Oc;300C10-4 - Screw, 6-32x3/8 round hd. - Oc;40-45;MLA;;2015-12-31 00:00:00
847;300C10-11 - Screw, 6-32x1-1/8 round hd. - Oc;;300C10-11 - Screw, 6-32x1-1/8 round hd. - Oc;300C10-11 - Screw, 6-32x1-1/8 round hd. - Oc;40-46;MLA;;2015-12-31 00:00:00
848;647C1-10 - Standard W/Shaft & Felt Wick - Cum bao ve dao;;647C1-10 - Standard W/Shaft & Felt Wick - Cum bao ve dao;647C1-10 - Standard W/Shaft & Felt Wick - Cum bao ve dao;40-47;MLA;;2015-12-31 00:00:00
849;307C8-1 - Screw, 4-40x1/4 button hd. - Oc;;307C8-1 - Screw, 4-40x1/4 button hd. - Oc;307C8-1 - Screw, 4-40x1/4 button hd. - Oc;40-48;MLA;;2015-12-31 00:00:00
850;302C10-4 - Screw, 6-32x5/6 flat hd. - Oc;;302C10-4 - Screw, 6-32x5/6 flat hd. - Oc;302C10-4 - Screw, 6-32x5/6 flat hd. - Oc;40-49;MLA;;2015-12-31 00:00:00
851;191C1-26 - Knife pad wipe - Mut tham dau;;191C1-26 - Knife pad wipe - Mut tham dau;191C1-26 - Knife pad wipe - Mut tham dau;40-50;MLA;;2015-12-31 00:00:00
852;302C15-19 - Screw, 10-32x1inch socket flat hd. - Oc;;302C15-19 - Screw, 10-32x1inch socket flat hd. - Oc;302C15-19 - Screw, 10-32x1inch socket flat hd. - Oc;40-51;MLA;;2015-12-31 00:00:00
853;Wheel-Banh xe be may;;Wheel-Banh xe be may;Wheel -Banh xe cho be may;40-52;MLA;;2015-12-31 00:00:00
854;Fower Caerriage;;Fower Caerriage;DEYLE DEN5-16L 230/400V IP23;40-53;MLA;;2015-12-31 00:00:00
855;;;0;;41:   Band-knife machine;MLA;;2015-12-31 00:00:00
856;Band-knife (Dao c?t v•ng);;Band-knife (Dao c?t v•ng);4600 x 10;41-1;MLA;;2015-12-31 00:00:00
857;4600 - Grind stone - da mai dao;;4600 - Grind stone - da mai dao;4600( from DK);41-2;MLA;;2015-12-31 00:00:00
858;;;0;;41-3;MLA;;2015-12-31 00:00:00
859;GS 181C2-2 (Great knives) - Emery-paper - Giay rap vong mai dao;;GS 181C2-2 (Great knives) - Emery-paper - Giay rap vong mai dao;GS 181C2-2 ;42-1;MLA;;2015-12-31 00:00:00
860;Straight knives (Dao c?t th?ng);;Straight knives (Dao c?t th?ng);8E;42-2;MLA;;2015-12-31 00:00:00
861;Straight knives (Dao c?t th?ng);;Straight knives (Dao c?t th?ng);10 E;42-3;MLA;;2015-12-31 00:00:00
862;Drill;;Drill;m;42-4;MLA;;2015-12-31 00:00:00
863;Drill;;Drill;1,6;42-5;MLA;;2015-12-31 00:00:00
864;Oi tank ;;Oi tank ;M-034;42-6;MLA;;2015-12-31 00:00:00
865;Knife lock washer( t?m ??m dao);;Knife lock washer( t?m ??m dao);M-041;42-7;MLA;;2015-12-31 00:00:00
866;Terminal sleeve ( ti?p ?i?m ph¡ch c?m);;Terminal sleeve ( ti?p ?i?m ph¡ch c?m);M-071;42-8;MLA;;2015-12-31 00:00:00
867;Terminal contact with pin  (ti?p ?i?m ph¡ch c?m);;Terminal contact with pin  (ti?p ?i?m ph¡ch c?m);M-072;42-9;MLA;;2015-12-31 00:00:00
868;Plate bolt / nut (?c +bu l“ng);;Plate bolt / nut (?c +bu l“ng);M-090;42-10;MLA;;2015-12-31 00:00:00
869;Screw shaft with Extension( v¡t tr?c Xo n);;Screw shaft with Extension( v¡t tr?c Xo n);M-106;42-11;MLA;;2015-12-31 00:00:00
870;Sping for latch( l• so);;Sping for latch( l• so);M-110;42-12;MLA;;2015-12-31 00:00:00
871;Cam sping( l• so h?m m  m…i);;Cam sping( l• so h?m m  m…i);M-111;42-13;MLA;;2015-12-31 00:00:00
872;Pressure foot shoe( chƒn v?t);;Pressure foot shoe( chƒn v?t);M-219;42-14;MLA;;2015-12-31 00:00:00
873;Right hand follower Nut (tr?c b? m…i);;Right hand follower Nut (tr?c b? m…i);M-135;42-15;MLA;;2015-12-31 00:00:00
874;LH square Shaft(tr?c b? m…i);;LH square Shaft(tr?c b? m…i);M-137;42-16;MLA;;2015-12-31 00:00:00
875;Spur Gear (b nh r?ng lai);;Spur Gear (b nh r?ng lai);M-148;42-17;MLA;;2015-12-31 00:00:00
876;Thrust washers for spiral gear(v•ng bi tr?c xo n ?c);;Thrust washers for spiral gear(v•ng bi tr?c xo n ?c);M-151;42-18;MLA;;2015-12-31 00:00:00
877;Ldler Gear with bushing( b nh r?ng);;Ldler Gear with bushing( b nh r?ng);M-156;42-19;MLA;;2015-12-31 00:00:00
878;L.H. sp?al gear with key( b nh r?ng);;L.H. sp?al gear with key( b nh r?ng);M-157;42-20;MLA;;2015-12-31 00:00:00
879;Gear on screw shaft ( nh“ng tr?c v¡t);;Gear on screw shaft ( nh“ng tr?c v¡t);M-166;42-21;MLA;;2015-12-31 00:00:00
880;Intermediate Gear( b nh r?ng trung gian);;Intermediate Gear( b nh r?ng trung gian);M-167;42-22;MLA;;2015-12-31 00:00:00
881;R.H.Shoe( ?‚ t? m…i);;R.H.Shoe( ?‚ t? m…i);M-169;42-23;MLA;;2015-12-31 00:00:00
882;L.H.Shoe( ?‚ t? m…i);;L.H.Shoe( ?‚ t? m…i);M-170;42-24;MLA;;2015-12-31 00:00:00
883;Set screw for Sharpenner she ( ?c);;Set screw for Sharpenner she ( ?c);M-171;42-25;MLA;;2015-12-31 00:00:00
884;Guide back of standard 8'';;Guide back of standard 8'';M-173;42-26;MLA;;2015-12-31 00:00:00
885;R.H.Slide with pulley - pu ly cang day mai;;R.H.Slide with pulley - pu ly cang day mai;M-176;42-27;MLA;;2015-12-31 00:00:00
886; L.H.Slide with pulley - pu ly cang day mai;; L.H.Slide with pulley - pu ly cang day mai;M-177;42-28;MLA;;2015-12-31 00:00:00
887;Front pulley for belt - pu ly day cu roa mai dao;;Front pulley for belt - pu ly day cu roa mai dao;M-179;42-29;MLA;;2015-12-31 00:00:00
888;Neoprene band for puelly - vong cao su dem pu ly;;Neoprene band for puelly - vong cao su dem pu ly;M-178;42-30;MLA;;2015-12-31 00:00:00
889; Roll pin for Belt - Ty lo xo pully;; Roll pin for Belt - Ty lo xo pully;M-180;42-31;MLA;;2015-12-31 00:00:00
890;Spring for Pulley Slide - Lo xo cang day mai;;Spring for Pulley Slide - Lo xo cang day mai;M-181;42-32;MLA;;2015-12-31 00:00:00
891;Clamping Arm for shoe - Gia do banh mai;;Clamping Arm for shoe - Gia do banh mai;M-183;42-33;MLA;;2015-12-31 00:00:00
892;L.H.Sharpener shoe spring - chot cang mai;;L.H.Sharpener shoe spring - chot cang mai;M-187;42-34;MLA;;2015-12-31 00:00:00
893; R.H.Sharpener shoe spring - lo xo mai;; R.H.Sharpener shoe spring - lo xo mai;M-186;42-35;MLA;;2015-12-31 00:00:00
894;Spring for arm - lo xo ham da mai;;Spring for arm - lo xo ham da mai;M-188;42-36;MLA;;2015-12-31 00:00:00
895;Collar for lower screw shaft;;Collar for lower screw shaft;M-102;42-37;MLA;;2015-12-31 00:00:00
896;Line knife ;;Line knife ;10 inch;42-38;MLA;;2015-12-31 00:00:00
897;L.H slide with pulley;;L.H slide with pulley;;42-39;MLA;;2015-12-31 00:00:00
898;Nut for screw shaft L.H & R.H;;Nut for screw shaft L.H & R.H;M-104;42-40;MLA;;2015-12-31 00:00:00
899;R.H square shaft (10inch);;R.H square shaft (10inch);M-136;42-41;MLA;;2015-12-31 00:00:00
900;R.H square shaft (8inch);;R.H square shaft (8inch);M-136;42-42;MLA;;2015-12-31 00:00:00
901;Thrust washer;;Thrust washer;M-229;42-43;MLA;;2015-12-31 00:00:00
902;Knife lock bolt;;Knife lock bolt;M-051;42-44;MLA;;2015-12-31 00:00:00
903;Knife slides ;;Knife slides ;M-086;42-45;MLA;;2015-12-31 00:00:00
904;Switch - cong tac nguon;;Switch - cong tac nguon;M-020;42-46;MLA;;2015-12-31 00:00:00
905;Rubbe rmuonted roler (Conplete) ;;Rubbe rmuonted roler (Conplete) ;M-080;42-47;MLA;;2015-12-31 00:00:00
906;Ball bearing for crank;;Ball bearing for crank;M-149;42-48;MLA;;2015-12-31 00:00:00
907;Stabilizer -Banh ty hong cat puly;;Stabilizer -Banh ty hong cat puly;M-172;42-49;MLA;;2015-12-31 00:00:00
908;Spacer  tube - ong dem;;Spacer  tube - ong dem;M-107;42-50;MLA;;2015-12-31 00:00:00
909;Switch - cong tac ly tan;;Switch - cong tac ly tan;M-301;42-51;MLA;;2015-12-31 00:00:00
910;Switch - cong tac ly tan;;Switch - cong tac ly tan;M-302;42-52;MLA;;2015-12-31 00:00:00
911;Driving shaft - Ong dan huong;;Driving shaft - Ong dan huong;M-093;42-53;MLA;;2015-12-31 00:00:00
912;Right and left hand follwer -Ong dan huong;;Right and left hand follwer -Ong dan huong;M-094;42-54;MLA;;2015-12-31 00:00:00
913;Knob for pressure foot rob - Can nang chan vit;;Knob for pressure foot rob - Can nang chan vit;M-230;42-55;MLA;;2015-12-31 00:00:00
914;9 Driving wheel ( Ru lo );;9 Driving wheel ( Ru lo );Number 7 page;42-56;MLA;;2015-12-31 00:00:00
915;10 Tape - press wheel ( Ru lo );;10 Tape - press wheel ( Ru lo );Number 10 page;42-57;MLA;;2015-12-31 00:00:00
916;;;0;;42-58;MLA;;2015-12-31 00:00:00
917;;;0;;42-59;MLA;;2015-12-31 00:00:00
